Session Id,Clicked
29afb202-1077-4f47-b87f-388b24f44a99,0.19
97087e65-cb28-4a74-869a-91dcc9441e0a,0.46
e80bf5a6-42df-4028-be77-3211c89a35ad,0.31
57160d3c-3e42-4540-a262-63d8727306b2,0.18
0315a7be-9185-4fae-9f51-56ced77bef54,0.38
3aad502b-250c-43e6-a038-0dd63f48bb53,0.26
a7b22351-0ba9-49c5-8854-7569fe3db9db,0.47
74e67ef3-7ce5-46b7-94e1-94b6a6de2459,0.33
5da477f5-c8d6-4a00-857d-4bbba93ce382,0.34
e98bbd49-6b28-442e-bd7a-ed4427a268c8,0.22
c076135e-722b-42eb-9be1-fc7c9bed73e1,0.47
2d8775d7-6798-498e-9362-080c11fb38be,0.32
bedb217b-3b28-4842-bea8-a3e70218eaa4,0.17
288f7049-42d3-42a3-9873-ca7dea993473,0.24
39358b81-455c-49df-91ed-c09be3f9eb47,0.35
acc2ffee-8177-4331-b9ba-87f79215162f,0.28
d8b86488-7a9a-4c31-8e57-23838bf91688,0.31
13810e34-40f1-4fc8-b21f-c7c1718c4f77,0.33
0afbd99c-2e76-4e62-99f8-508349e9c0dc,0.16
52ef0fdf-2c42-49d9-af15-53c3341abfae,0.18
75e650fc-e533-45fc-9899-f329ff7ea0b8,0.26
9550f2bc-9c85-4d80-98b5-69ec9674ad4c,0.26
f63a7b65-d132-4da5-a530-852ed4713247,0.39
4282b6b2-ced3-45e5-91c7-4ffbebaa1eea,0.56
dbb32be7-b143-4fac-a220-5622721d6623,0.33
dde44c93-28a3-4f43-aaac-1e0cda1c0324,0.53
e88e78f3-f49a-47ca-8ee9-f97daf4c0aa0,0.39
a890001e-a765-424e-a54b-143e06f5ec6a,0.33
97494301-34e7-4cda-97b7-1ef06af30adc,0.3
fb251483-59e9-43ec-a04b-528b6734320e,0.34
b40b70fa-6615-454d-ae16-9bddc49d652f,0.31
252ed12d-c53d-425c-8140-d779132e04dd,0.34
dce644eb-069d-46da-be44-5065d71305b1,0.2
012ddb08-bd17-43b6-96d0-e09ef3b72281,0.27
1219628c-09aa-4621-bfee-a3aac74a8562,0.48
bc9884d6-5676-4150-b250-86cad45dbd59,0.23
8900abc1-2cf2-4537-976a-f1b8bfe87530,0.28
710476ee-3265-48fa-9942-ff5c3678fc12,0.33
05b0bc68-96f4-41bc-b6ed-9e7b67513369,0.27
5bbc16a5-acfd-46f5-8b70-61f47ef4587e,0.42
f506ffde-ed92-4222-8201-b8240dd220cb,0.34
6bc9cffe-ad96-4cab-ac91-85ebd5102115,0.41
bb5a719b-faeb-4398-803d-bee7f987c22b,0.2
42e94e58-aeb9-48d6-a551-55a01191ceb7,0.23
3f6cd700-abae-4845-8b31-a42bcdd7e6a7,0.14
791d6199-b41a-43e2-a9aa-bb4df573e9f4,0.41
f0872432-3ff4-426c-8cec-2587d283a1e5,0.18
a5f5c7a8-7caf-4429-9f5d-d78f8c7bff97,0.43
d0662e9b-1e2c-4c22-b32e-6ccc595f29dd,0.36
8d025feb-d5ef-4e60-b1db-aff8371247d3,0.23
86789ee5-e110-4792-9e8f-a2b80e210f75,0.44
60c71295-0d1b-4754-85b7-99e8b1d0240b,0.3
f055e8b4-dc77-4df9-8fe9-afd49acc8635,0.31
86a99146-159d-479c-84a3-127104c69d62,0.27
49fde20d-cd72-48cc-9ce9-65662d236b96,0.28
2fb253c8-23a0-416d-b3f0-adb8524d935d,0.34
f5dd85e7-266f-4de6-a265-33d1363cda90,0.4
8fa2fb1b-6fa6-4e96-8ba4-35a7d86ac097,0.3
ec452ac8-f2e0-4ccc-8ed2-dd55ab31992c,0.25
0aa9b73d-4906-4ec7-8f45-30461ac8996f,0.61
c70b1b1e-911f-4249-a66e-03cad521e74a,0.34
76967e7c-a264-49f0-a185-dbdfe24fead7,0.18
54ff9931-c761-425e-91c3-5e1e5505282d,0.38
72160bd5-b9ef-4129-a30f-70f6e799d283,0.34
94310c18-70f6-4fb5-b0d5-0a63c676093a,0.24
2f1a54c8-ae76-4402-b17f-e5ab8cc04a53,0.26
85f75807-3a17-4a0c-98c6-a1fe3fa2d96b,0.24
8af29058-6e86-47b3-a8c7-35342c7d1e57,0.38
57b42d3b-986a-44ac-83d5-547ff28213bb,0.46
75c14de1-6187-41ee-bc79-5d94bf46eb1b,0.27
6f82429a-f306-451c-a98c-6ee391b13a81,0.45
c157a2eb-f05b-4b0a-ae50-3861b83cdbe8,0.32
5d0920a0-6f17-4219-96f8-0c3623d72e8e,0.33
87118a01-00a7-49f9-9b94-3d0d364315ef,0.24
f0261540-6014-429a-b89b-1c8dcd2f98e2,0.25
b749a29f-b8e3-4c6c-837f-54742cfe411b,0.22
c84ca692-939b-4d92-9d59-dc00173267d1,0.2
9d1ab7bd-afda-44a6-9026-cb7d4158eeb6,0.3
dbe827f3-d990-4ed7-8578-6eaface9d4ff,0.64
9d832753-e270-48c3-ae41-62378dab1a2d,0.31
0d608f7e-c6be-4f80-928c-8af501bcda0c,0.28
9b30ed8b-a0cc-477d-bed6-5883f17fe556,0.43
3253c67e-555c-4abe-8fb2-7879911a4b03,0.2
09bb0f66-1ea8-4924-bfb9-0ea2b58338b9,0.19
025b9464-1735-48c2-aadf-14fb2b6ed667,0.37
5a4525ae-1007-417e-9516-cf6252a75e0f,0.33
ddebe59e-4843-4095-aac6-90520327ff65,0.34
e774a327-261b-4716-a86d-59c6e1dd2804,0.29
947251a2-a2d3-424f-b772-9f1bcad42e5f,0.3
b0389d1f-d191-4a2d-80aa-c3cfd47687e1,0.2
ae93fac3-9eff-42ad-b768-c6483a4dd5a9,0.46
16dc610c-b4a9-4b60-8b79-c875a03817eb,0.29
37c13c1c-1d20-41ae-98cc-e922abe99acc,0.28
2e1b9e6a-573d-4747-8690-599596eb01f2,0.32
d286ecae-eafa-419c-8a18-5ffcaa614353,0.19
720f372f-0066-449f-9d48-0baa071c5bd5,0.25
af1befc4-c47c-4156-9f92-b70222288020,0.4
050599b9-1870-4b5c-9b7d-ba848fd44de3,0.21
f8097eb4-6bc8-4ef9-b462-b3f28f3d8cad,0.31
fe7d1dbd-ba8c-4719-b852-f427e509e266,0.23
608f0f09-d411-4ab9-8e7b-ddee889b62da,0.35
6a17b7cd-be55-4a00-9986-e386e3369f98,0.37
f95beebe-01f6-4727-9b69-e62bbae82d8f,0.16
33657dfb-136c-48b0-b0e3-6db428f1bfcd,0.19
638adc93-22e7-4057-b4e1-36df8eb60d76,0.45
aaaf4b3e-58f1-4aa6-a7bc-e078ea939a9b,0.23
c4934813-72ce-4d46-ae48-c3d540203b34,0.4
08111763-b3b3-47c0-a38b-ee456db1c8ab,0.25
dd9799f9-9764-4fc7-b40f-a203e329ef1f,0.26
46fe0d80-de65-46fe-92a4-abe37eeefa58,0.28
f9e690bf-82e6-4aa6-a7c0-a91cf0b06881,0.26
b26ed503-39ed-4fd3-b457-3d3f34c21b49,0.33
5943f8da-6e74-474d-8c44-93db926e9995,0.32
252ab25d-cd75-49bd-86e6-75ab37f0f371,0.24
d7441163-7603-4ab2-89ac-57307f0a8bb8,0.17
02e03982-a682-41f9-ad31-f2bfb2ba10a1,0.3
0cb880c1-eece-41c8-b278-da860a600850,0.28
073b012b-f107-4f2e-97c9-1ab9467eb4a5,0.26
aba8e46f-4743-4b9a-b64e-89c267d6a604,0.31
0358617b-1b0d-4f83-9fa0-6e9de5f0f7dd,0.24
c23cd4a9-167c-4cbf-800c-015ab2760783,0.16
0c271a2b-58fb-438a-85d9-71776fc49a05,0.19
3baa22d6-bda2-436c-af6f-45a024575a74,0.54
92e23b8f-af7d-4497-b4ff-b6fa321e89bc,0.57
3dd74581-6d2e-4001-835d-46c0977fb5e8,0.37
c3d0c02f-f575-4a5f-9a56-368f6d6180cb,0.51
c3d583cb-4789-4464-a858-b9026448db96,0.49
732d5456-cc46-4cd7-9b95-c473e931a78d,0.23
093e3df4-02f8-43cb-ac3b-bb0163289279,0.37
6f795a6b-a68a-44bf-8629-63452a85c048,0.31
d569a485-26a4-4d78-b8e7-2893b87c1dfb,0.31
dea6317f-5757-47da-9e77-fcb8e7221888,0.23
8bf57711-0c55-4172-98b1-cd2ff1b471aa,0.17
ee7a7094-e3ac-4c86-b16c-80c2bf9c4f70,0.19
b83e5218-a52d-4d3b-a8ad-55ac39955241,0.46
e13c61de-796e-404f-9c39-21d65960bc6e,0.23
c198b740-39f0-4ab5-a108-ddd772743432,0.34
128bf02c-8d3f-41b3-aa9b-1725f94c6c24,0.52
1d851dbb-1f29-40fa-9a70-2c8119a45bcf,0.37
6d367092-dbf0-4025-975f-1952b03a47d8,0.27
e1853e27-9340-46c4-bd70-7a354e41646d,0.26
005317ed-a5f6-4876-85d1-c93ccfc347f3,0.22
3105364a-e5ca-4145-ac97-7676ff93c26c,0.33
278f722e-694d-4e9d-9d14-95cf77e54691,0.27
116cec77-19eb-44a3-88e9-ae126035ea79,0.17
08407743-d454-4e6c-8448-7a0f2245585e,0.26
d86a21f8-0a78-42b1-ab65-6ff77edbd233,0.21
4aa0b199-047c-4a5c-ab71-db0ec7e2f4c7,0.39
756caecb-de7b-4df9-ac66-b24f24f6d904,0.51
3d9c4e83-7cc7-40e6-8bea-ebbbdac8f64d,0.3
652a0905-ac62-4b1f-97fc-eac4e98b79b0,0.19
4e840ccb-0c0a-4493-b39e-8c917680b6f8,0.41
4ef9b6fc-d2e8-459c-91a2-2599a437d40c,0.32
59837a38-e152-4fb1-acea-c9aceb006067,0.3
10222ddb-d94e-4288-a4e2-925c032bfa0c,0.21
bd536ce5-3731-4988-aee9-2e38f4996f9e,0.16
12e28b85-12b0-4539-8eb5-c14bfa846ff7,0.27
24b3f6d1-cd16-4d49-acbf-432abefb63e1,0.18
df9f5a8c-8a81-49a4-94ac-11f4ef2590d5,0.44
20ab0ffb-347f-4fde-8a13-0c8199086c20,0.27
2f5558da-6bbe-4f3c-9dea-6769dccce85c,0.32
b0361b0a-81d3-4027-9c23-3f185041a2a0,0.28
bff74d4a-e454-40a2-ab61-3aa015b6ef18,0.31
5d3ecaf6-6426-4eb5-a2b2-09d9fee26a5b,0.43
693f03c5-a0e1-4b20-af1e-7e352ea800fc,0.32
97713c39-66b9-4768-9a9c-fb2af91b6dca,0.29
1e3a7ad7-3fdc-4d5a-b543-d0bc9e46a9d1,0.63
c8d27710-115d-450d-a4fd-44839f53a15d,0.29
d02e22b5-a3d8-48f3-ad83-fd99d98925b7,0.38
8e7dd41d-0db2-40b4-8e33-385a79aac14a,0.25
64a75bc0-277e-4615-a727-c811cfbe9368,0.22
b911ba0a-ea65-4965-bf7e-a2fce9032761,0.18
6367794c-26ff-48f8-938e-f914fd4fe455,0.21
fec9335f-67ee-4bc1-a763-dfdc9131c6ca,0.37
e3a49859-933f-4b18-a573-cb6d2f7d185b,0.29
39d238fe-05bf-4322-968a-a67b9ed7ee5e,0.31
b29e590f-9281-4761-8919-8fe057773b9c,0.19
8c12716f-d533-454b-ba75-a8d8b6c5e1a4,0.17
ea892d3c-a9d8-43eb-be4c-798dcc417cfd,0.41
beeeb268-9ba8-4a75-9cde-1e9248ad520c,0.33
44476743-3de2-4abf-b8f5-44d8c2c50620,0.33
34aa9cb8-2b5a-4326-91b5-3f586525d573,0.3
3d11c5fc-b4e0-4a09-a8ef-b43a5c9c71b9,0.22
d4c60ebb-3afd-4984-a590-298efcbfec9f,0.18
1324e848-613c-44ce-a276-d7eb0d03286c,0.17
39c2e61c-c263-436f-b08f-ea177b1180fc,0.15
3ce58bcc-e09a-4b91-98f9-9fbf4aa0f73e,0.37
5a9e3bc4-6a63-4126-b030-99d78c844691,0.35
122f0228-bf74-4178-bf8e-77a8370305b2,0.19
6f9c4dec-de9f-48d5-b372-75c56a00f56d,0.23
c748e312-eda7-4b6a-ae6a-191f70d49906,0.2
a8bef212-ddd3-49ad-8e67-6ee1b26099ff,0.3
fff82d31-7a40-4cb1-9360-7e49f823d56f,0.49
67720b58-c34e-45a7-9fb5-19d64ce40faf,0.34
ffe3f411-1ea5-46bb-a563-06be37bdddd5,0.32
c1143dfe-5843-4f71-a143-fd9eba7a8fcc,0.51
fd756e0e-36f9-435f-912c-5e093e6be3c3,0.23
0a2b3f07-d7c8-4961-968f-8013433f7452,0.21
57e8d81a-5c86-4b51-acbd-297a48729f68,0.33
9c24f0a3-ca44-4fd2-a7d2-0e6c5a6b8dc6,0.2
17332fea-99e8-42b8-b96d-ae7373df1083,0.33
6d33fedf-f7df-43e1-90ab-d00d55e66ddd,0.34
eb8ce037-4cd7-4aba-a05e-796675c1e47e,0.2
d8684619-39c0-41c9-8480-5d0d31227c72,0.34
cd855413-cb61-47d2-94cc-ca5647c68deb,0.33
8bc5dbef-8eb1-4c86-ad27-1adf5c406e58,0.43
a63786fc-6e2b-4d7c-9234-3c1bfa8b41aa,0.39
15501b25-dc8f-4cf1-82b6-2886bcfbf18b,0.22
8c4cdf92-f95f-4ef1-9545-42d98753eb9e,0.32
2bcb7ceb-8940-4538-b69f-249593e33e58,0.35
d979dd9d-6d3b-40cf-ba94-73821380d238,0.26
a409cb0d-7332-4690-9072-647b128031a8,0.25
71ec1c4d-a4b6-40cf-ab0f-e0e3ec4a200f,0.29
1f621286-9542-4827-aaef-074025293b20,0.19
a9b6104d-91ec-4629-a946-1ec153c5bfda,0.3
4b4b6453-3cb0-4474-96cb-915a648ee05c,0.46
b32a4bef-f480-4030-b121-feb9175bcb48,0.21
2c4eeb5a-aed6-4f01-a8bc-b48eb2a34d9c,0.34
b3b37ea7-ff76-4d46-982d-dad07422a0d4,0.33
68eb066a-a884-4254-ad0b-c141c189f0cd,0.3
5fcaea00-6c63-4721-a2a9-7c837a99ae9d,0.17
dff7b690-b28a-45e3-b624-09a2eed4b872,0.28
0055557d-aac8-4c62-b9f2-79b1f00907fb,0.2
6a0e24c9-9d7a-4646-b73d-d0650508161e,0.32
a5405f69-6db7-4ce8-b9f7-6c92905a284a,0.16
64eac458-f1ad-4785-930b-bc50bd4fb439,0.14
97d90619-3d28-4a30-a4b1-0374986b78f9,0.18
735423d0-de62-4733-bf8d-958b1a6af032,0.2
c41b66a4-d524-41da-8214-490381a4f0a8,0.41
d71a300d-838a-4fac-9e5f-4d9986821f78,0.34
0b80dcac-91ec-4b11-851b-f333f1d5f479,0.16
71afb84d-f9e4-40ad-b2af-8470e6e9be69,0.34
dc3f9229-bbe9-4612-9d1f-547d6ef5f1bd,0.51
6c8a8330-e15e-4193-b0a3-a6b1c577703c,0.27
f3f18306-b88c-4fb2-af77-54a79809fa00,0.56
a623f1fe-f228-4d13-8b27-346187a697e5,0.32
405f7b65-aba5-4575-b76c-3f6852ccf01f,0.14
9ac4ce61-ceff-40e6-a319-adf9b344ace5,0.24
353766c6-fc25-424b-835d-435bdd0cb7aa,0.38
a78783a3-5f03-4af8-9582-d3874e3e2d31,0.38
036c10fc-e28f-41f8-8446-f3b1cdb9cdfe,0.26
8b8271e6-36c9-4c6d-b90c-03986e4b3e59,0.32
4ffcc54e-61f8-42f9-8527-c54cdf4a520a,0.2
e044ae58-7782-4175-9a4f-fcc338819347,0.28
f053b977-98ff-4c81-b7f6-4797adff9bbf,0.5
70fd91a3-520d-4bc9-9b4c-9d567e6ce205,0.17
5591cd14-ef46-4652-b2ba-b9d1946d0674,0.29
478bc809-7f79-4db9-a9a2-25fcd781149b,0.27
47459383-4eac-407f-8d2e-59fcf2a0accf,0.12
58645674-e6d5-43e1-994d-718f89c94868,0.24
8f23eb30-31a1-4987-b740-a021c051ea5b,0.38
87584b9e-38be-44e0-a2aa-c7f9b1c439eb,0.67
b591609b-6a6f-46e1-a804-98a520dbdceb,0.32
56e9a111-557d-4afe-b625-775cff1e04f8,0.25
7313f605-b8e5-4a80-9439-bceb7108a753,0.19
5741ae30-d919-4d71-99a8-0996c7962736,0.24
2ccb55b2-9c51-4455-afbe-3da0406ef8c3,0.21
f9c31d91-4357-4bf6-a9dd-5106a9e61f8e,0.14
908b8231-c71d-4c1e-b49b-9ff60487e81a,0.32
2c5b2b89-90ea-41cd-80d6-fbba14bef4d7,0.34
4eaf4cd3-9d79-4749-b6f1-cae123b7c713,0.15
e1d002a7-13e9-433f-9dab-df160d321381,0.25
bb6b7697-f484-4dc5-aa46-52c3f8d75a73,0.17
dce16ef1-a8a2-4e9c-9f0c-415b0f5ebc71,0.19
ee81167a-5524-4a2f-860b-bc163e32d701,0.28
bf6047ca-68e6-4e4c-a71e-6e1948980200,0.42
e2629bdf-e0b6-4987-9a75-17c1bd6a46f1,0.24
3bf32a4e-a6f5-4998-9e2f-42f9bbdfbb7d,0.19
8def91a5-b0aa-4fef-b12f-9f516475ac9e,0.4
b4e714b4-f00a-462e-966a-323d0fe8ccd0,0.18
44de0cec-622b-4eff-b5cc-c6615bf48423,0.32
bb5d83d2-2e73-4b99-ade8-f713293c9424,0.22
c86b9a09-964f-48d0-b3e1-eb8d2e4d9228,0.27
89f26793-80e8-4b5a-bcb5-d28e56f43839,0.31
cae79fbf-e370-439e-a9df-ecd7ebfe2fad,0.23
8e9706e5-e46d-4a34-914c-7070ab7ab4f0,0.37
b73facc8-9c9a-45dc-aca3-1700644442ad,0.37
df0bdb8e-02dc-42ee-9b7b-954675f6d9a6,0.26
d2f85651-d494-4812-8030-da7474c1caef,0.28
9ba845f9-4e0a-413c-9ddd-de919dc8e9e0,0.29
0c993577-8bec-46e4-a924-1aa27b48c5f2,0.27
b012d61c-9ebe-4c95-97a1-92d71ee60aed,0.26
1a815b6b-d75c-4a67-ad08-6656e3c80891,0.3
6b325dba-5957-4d89-b11b-b89b0bc5173d,0.27
dcf6b432-3454-4f2b-b5e5-68db00660d22,0.27
76da9610-978c-4933-b0be-5395c810f1bd,0.27
dfaa2e61-fadc-4677-a020-51466e63139a,0.36
07a64dc8-b29c-4e56-af92-8aa6b03c5a9f,0.17
47789c90-59a9-45e6-b359-eba3460def5a,0.31
737b0814-4e20-4101-a24e-08cdc340507b,0.4
33893cb6-d4b3-4c5e-b386-67e230bc76ec,0.26
ab22d65f-69ee-402e-bb3b-c6655ac6e559,0.4
1f25a8e1-cec4-4ade-a6ed-9eb75943e7df,0.22
1c373057-2df6-4be7-929e-0a002750b090,0.32
65efce48-77c0-4212-b77f-0f2b5f6c2484,0.2
d9804867-030f-4605-b364-7974e19a87c0,0.12
e35f3b75-c537-46f7-9d1c-9c35cc4a9de9,0.33
b53418d0-9fc4-42b4-b44f-261fe8889894,0.39
c48dcfc1-dacd-4cb3-aceb-62bcad879a08,0.29
0fcd9584-abc5-4743-8c66-0473b0537eaf,0.33
93f995b8-a04a-401a-9df5-9924b0a4b2cd,0.23
dd9cdc5d-f75e-47cc-add6-9cae103bfc11,0.29
1f857ea0-b166-4057-a9d4-6cfde5582e09,0.28
4bb55764-7abf-4520-be7f-26e9aeab83ce,0.22
1e4b30e3-03d9-40ee-bcb9-d32f90150295,0.23
13374e78-a0a4-42aa-80a9-c0a496fc0b5b,0.38
7928d35f-9cb8-4ee1-bcbb-24aee56ba0f8,0.32
fc711619-cc98-461b-a5fa-49ca87174d89,0.35
18075340-e1e0-45d8-94ca-6edad7813ff3,0.32
335bdf48-a048-40f6-99ee-470232957081,0.42
f024ec30-0a22-49d6-afcc-9c341df8014c,0.33
4fbf65dd-f64d-43f8-9d3a-92d0a5a44346,0.31
0f240b46-5ebf-4dd5-9a91-2b64a49fc888,0.29
0a22ca95-d01c-433e-b412-c2da28b7ee24,0.33
6842dbaf-760f-4715-a58a-d7090a362777,0.26
503a63dc-a691-44f2-8185-cc20494fcf04,0.26
2980190e-508d-4f53-a810-c70319761066,0.36
ee470fe2-9048-42c5-8221-594d2982e7eb,0.26
2f468a68-176c-4b61-af8d-7e3136f3c1e1,0.31
d24c07f6-6476-4a3f-b41d-13e1c8145db9,0.27
486eafd9-1899-4ce1-a875-027fca251a71,0.32
56df7877-9842-4665-b29d-f7df4e25f23e,0.31
43829cce-3f2b-4eea-b527-82f1aea6f8fc,0.21
99f81023-7c94-4eb2-ac1b-ce983942a443,0.27
d2f83111-5cf9-4143-bed1-67e68c83c1b7,0.22
f33850d2-b720-4ee7-aaaa-dbd562081b31,0.36
806b6074-cdfe-4283-afca-d6b548c65874,0.25
baa41f3a-d6dc-4428-a41d-cd4638582cf1,0.27
d2493aa3-bc00-450e-b2dd-bf5239393fcd,0.26
73128226-a584-4a45-83bb-5d3589f5d7cb,0.28
81b2a9fd-0c0b-4e5e-a7da-ade1f9f7a28f,0.22
4072f30d-284e-4423-9245-647c86965089,0.2
e7c35a89-f607-413a-a768-15c4a69c4d38,0.21
e4603ba0-b6fd-4918-8622-ae62afef9564,0.29
de0a2b01-732a-45eb-8766-b28de847d5dc,0.28
d21e6ce1-cc1d-4f5f-8153-a2fe3f739071,0.35
673e8214-67d0-4ce0-a070-b9e01d3a91bc,0.34
f7cad89b-f5f9-4445-b741-6fbee251fa36,0.23
e746b4ed-e64f-44dd-a958-205f0a6bea23,0.36
02a9d1ad-a661-4b18-b242-02b61dfb1f0e,0.35
6436bf64-c46f-4a27-8d48-451d529af786,0.25
8cec1d96-a5ce-483e-befc-4df896f016c3,0.32
a7d1ced5-cb33-4131-a396-0f5430b995e8,0.27
1ae2d3a7-f080-4f75-98e7-cb650bf157d8,0.28
d12f943c-6859-4fdb-b6eb-960ebac868cf,0.47
c89282fb-fbbd-476c-bef1-69a29121adb1,0.2
6b138d25-3931-4b89-bd45-073f59b9aff3,0.33
32afc21c-f4d2-4217-81c3-ca69c7a73754,0.36
c4bf8f80-20f0-46b6-a2d3-97734e144598,0.17
40bea410-ed62-4222-81ec-4b52adc94ed6,0.37
3667f483-80fe-4947-bb11-a3ee279969a1,0.23
ab620fd8-0312-49a6-996b-c091617cd64d,0.35
a4bc875f-9dd8-4d2e-a876-b70e52c97113,0.2
ca0c3dff-399f-43ea-b29f-bbaa7ba8d0f3,0.46
50b045b4-15e4-47d8-8cf0-0fc09405a032,0.43
285b7480-c501-46de-9033-4d821a9d7db8,0.15
91e2e36e-49e5-4234-96b5-1ae39882170d,0.2
a4ad46c3-8f71-415e-814f-76f155493ab6,0.4
5ea503a3-4b11-44e6-87a7-8cc260bdcb0b,0.27
dadd873f-1a31-4f5d-92ed-1bf73505cdcb,0.37
25fc611a-93dc-4ec2-a7c8-6e154b571f5c,0.38
0b806b0a-c819-47a2-8db4-a54be6df099f,0.34
3e5f3791-d68b-4522-b8e4-235abd532031,0.39
7bba33ae-eb74-475b-8b05-5022a38ef70e,0.34
6d37d304-68ba-4e16-bd4b-243008e39750,0.4
7aa4eff4-20bd-44f8-9905-58105c2868fb,0.27
b4e5d390-4878-490d-9646-237911c98e36,0.31
68ebfa5c-c696-4478-92be-9bb28b534df2,0.29
bc8fe0ee-a3af-4e1f-8514-6791ab2509d1,0.28
c9e66e98-326c-49b2-9055-261d34615e53,0.27
3222d582-f526-4181-97dc-d8af81f7b695,0.43
6a6696b8-5139-4ee7-b086-3841810bef13,0.21
6228ea14-6fca-474f-ba19-129c4eecee15,0.22
148821b8-9bd8-4a40-b886-1a903f0062a4,0.28
daa57de5-8859-46a1-aa9f-42f16b2e05be,0.21
cb3db6db-cd92-4798-8dae-a4a07f7c2eab,0.43
7588a43e-defa-4b2c-a401-a661b21e3751,0.35
718c1480-2ab3-49fd-9a4f-cc7ac06de497,0.28
d3401daa-a87d-4e08-afd7-a1358f1799af,0.24
b5b886a1-2afb-4b4c-950e-0b8c65184501,0.33
2923619c-7e8e-402a-a075-b97c08602510,0.31
dafb4c71-158a-4220-9285-3e28233407ff,0.41
b42292f4-79fd-4a15-b972-617a1700161f,0.29
d7286dd4-9727-4760-ad13-c0799a240784,0.17
77862c25-e34c-4941-a7e3-355a7481e98a,0.24
a26b076b-5834-433b-97fa-dc2aacdfd858,0.18
12619106-5d93-4c83-a919-ab2053fb5436,0.13
b362eacd-a7b7-4495-b6ad-325ac6431326,0.35
8f6794ce-45e5-4232-b964-c098ecf1b473,0.18
ad79736c-ac63-42d2-b077-6f43071b2022,0.28
1121afee-ab90-4c44-9749-45cf60140746,0.3
a1794fbf-c423-4ab6-bd8c-d80161383599,0.32
642504f6-85d6-46ca-8c69-01a19c17da00,0.19
e76a2244-6489-40f0-a411-b20cb130ab45,0.18
33349608-7332-4be3-b322-25565a7c9a80,0.16
24f8aef7-a739-476c-a22c-5198d3117120,0.63
7414e4ab-595a-4d27-8cd0-79440eb2bbd0,0.24
76d7a4ec-c1f8-4bff-92e3-e099aff95527,0.18
0cbd3fb9-5415-4057-b1a7-c9e1e9e054f8,0.29
a2f27a60-f8a4-4372-b857-1232e541ffad,0.26
755b92f3-1213-465f-8967-fda99a6373c4,0.22
bae692ed-45f4-45b1-976e-af98a78dc35d,0.24
7297090d-3157-457d-8b0d-8365d7954b37,0.31
018747bf-4603-4db3-b850-7522d33af0f8,0.28
ba994fd0-7569-4c57-b9b9-bdcf8089ae6a,0.24
cef802a5-482c-4472-8df7-bd926d3fccf2,0.32
9cd0d296-f4cb-48c3-8d7d-09540e4fb681,0.27
c71f51d9-3170-4a88-8b91-90d901cc6230,0.2
1cb49bfa-642b-48ce-8409-c8062574a399,0.29
b5e34454-ac37-4322-ab9d-7b72a7f082fb,0.29
027d1e1f-4d46-4a2a-9bff-40817b7e0473,0.38
85269b8f-f768-46c8-bf07-72869064c7f7,0.24
136e472d-f5cc-4927-8acb-39adb6b19553,0.31
41cb840b-8a08-4edc-881a-70fda5e73a6a,0.45
f38d86a5-ae47-493b-bea3-c0dd9dbce418,0.3
7997c3c5-3dc1-4d58-adfe-a24760c7cc1f,0.27
d5dd4994-f1e2-4096-af41-aecb733af1bc,0.12
26a86cae-5abf-4482-9e7f-15bc3ea7766f,0.39
3d1ab166-aa0e-4dcd-99b1-e723c54f37cb,0.38
57c1e8b5-ef57-416e-aa9d-ce0cf26ebaa5,0.24
0aeb16ec-561d-4c03-a84e-1f75d467330c,0.16
70529148-bd3e-48d1-85ee-e2710b7452c8,0.27
610e8d18-65b2-40ac-952e-2b3c13cad849,0.43
f8f6d8d0-3ddf-48ca-bcd8-f43c1bda59d8,0.16
93900c0c-01f3-48b3-8926-6c8fd363ca86,0.36
8b67efbe-e3a9-4780-b28d-c678ca427375,0.31
d534a21a-cc18-48bf-9008-6522188f04bb,0.34
88bcb132-3625-4a29-b778-f9c325e22336,0.16
fe852cf5-2f34-4eb7-8417-4a91aa3d4b80,0.47
b9f3d94d-0644-48f1-b6ad-049c0eb3c395,0.19
e082815f-ed75-4bc3-8019-7c0276c07f79,0.37
7d66076d-ca8e-4854-8fdd-3714010947f0,0.38
17875a87-a931-43de-9099-15fec2d65eda,0.38
a7a9102d-de1e-4337-9925-c14d2efea4f9,0.56
ca48b912-dc50-4357-bf0d-50ce7a2ea95b,0.28
66c62f35-0307-4a26-b592-18a931d6d8aa,0.19
7530e2aa-bd90-41f6-84b1-036d1d8af2e1,0.33
c65681ae-6121-402e-8739-29e650c6d629,0.25
d5f7aa7a-9e9f-4cf1-9d63-e4dfb78e3e1e,0.23
0c321092-0c44-4822-bfd8-c3c0b39d7049,0.3
67274459-f55e-422c-9a58-07d93b20eac6,0.25
0962c7dc-ff19-480d-967d-2d06a62724b8,0.25
9b150391-2796-4f83-acf4-5915ae8195a1,0.23
57dc902e-6d7e-40e1-a4df-9ad359eb77d5,0.4
4c975a75-f76e-41f3-867c-c279faa7ff4c,0.23
ad4bcbb4-dae0-40b2-8879-87fa83950885,0.28
eb232529-dfdf-4381-bebe-131a2fa324d0,0.2
43c655ae-27c5-4498-bac6-eb47d1587f71,0.25
899ff179-5d52-4257-854e-2ed693d91fd0,0.36
698850ef-0923-4d9f-a691-5639da10e257,0.25
8d421259-2e71-4189-9484-a5faa5b918ee,0.21
3256138a-c770-4fb1-bc84-b6f990a5d3ed,0.27
